Date,ALFA.ST,APG1L.VS,ASPIRE.ST,ATCO-A.ST,BETS-B.ST,BND,BOL.ST,BRE2.ST,CLAS-B.ST,CTM.ST,ELAN-B.ST,EVO.ST,EXI,GLD,GLOBAL.ST,GNTX,GRG1L.VS,GZE1R.RG,HLT.PA,HM-B.ST,HPT,HUM.ST,HUSQ-B.ST,IAR-B.ST,IBM,IDU,IGV,IHI,INDT.ST,INWI.ST,ITA,IXC,IXG,IXJ,IYE,IYG,IYH,IYM,IYT,IYW,IYZ,JXI,KAMBI.ST,KIE.L,KNOW.ST,KXI,LAMM-B.ST,LI.PA,LIFCO-B.ST,MCAP.ST,MCD,MDARA.RG,MDT,MMM,MSFT,MXI,NCN1T.TL,NTU1L.VS,O,OLF1R.RG,PDX.ST,PEZ,PFE,PSI,PTH,PUI,PXE,PZV1L.VS,QTEC,RGI,RHS,RWO,RWX,RXI,RYU,SCA-A.ST,SEB-A.ST,SHOT.ST,SINCH.ST,SWED-A.ST,SWJ.DE,T,TAN,TAO,TEL.PA,TEL1L.VS,TKM1T.TL,TOT,UCI,UPW,VAW,VCR,VDC,VDE,VEA,VFH,VGT,VHT,VIG,VIS,VIT-B.ST,VITR.ST,VNQ,VOLV-B.ST,VOX,VPU,VT,VTI,VWO,WISE.ST,WMT,XBI,XEG.TO,XES,XLE,XLI,XLK,XLU,XLV,XOP,XSER.L,XSNR.L
2000-03-27,,,,26.95,,,,,43.75,,304.7,,,,,9.58,,2.07,,119.75,20.0,,143.46,,126.88,,,,,,,,,,,,,,,,,,,222.62,176.0,,47.0,14.8,,,34.75,,57.0,44.31,52.03,,,,10.41,0.12,,,34.75,,,,,,,,,,,,,,48.35,,,97.19,,43.19,,,,,,33.81,,,,,,,,,,,,,,,,,,,,,,,55.44,,,,28.12,28.69,64.5,26.3,31.0,,,
2000-03-28,,,,27.39,,,,,41.25,,301.8,,,,,9.31,,2.02,,118.25,20.25,,141.77,,122.5,,,,,,,,,,,,,,,,,,,223.41,172.0,,47.5,14.96,,,35.12,,55.81,44.44,52.16,,,,10.31,0.12,,,35.06,,,,,,,,,,,,,,48.35,,,98.43,,42.5,,,,,,34.09,,,,,,,,,,,,,,,,,,,,,,,54.5,,,,28.0,28.61,62.94,26.17,31.03,,,
2000-03-29,,,,26.63,,,,,36.25,,296.47,,,,,9.34,,1.96,,110.25,20.38,,139.24,,119.0,,,,,,,,,,,,,,,,,,,223.41,156.0,,49.4,14.96,,,36.81,,55.44,43.81,53.59,,,,10.34,0.12,,,36.38,,,,,,,,,,,,,,48.35,,,99.26,,42.25,,,,,,36.12,,,,,,,,,,,,,,,,,,,,,,,58.75,,,,29.47,28.97,61.09,26.64,30.56,,,
2000-03-30,,,,27.14,,,,,37.5,,285.35,,,,,9.38,,1.95,,106.5,20.12,,140.5,,122.75,,,,,,,,,,,,,,,,,,,222.62,137.0,,48.0,14.96,,,37.62,,51.0,44.5,51.69,,,,10.12,0.11,,,36.5,,,,,,,,,,,,,,48.61,,,98.43,400.0,41.62,,,,,,38.59,,,,,,,,,,,,,,,,,,,,,,,59.0,,,,29.47,29.16,59.44,26.58,30.12,,,
2000-03-31,,,,26.63,,,,,40.62,,280.51,,,,,9.27,,1.95,,120.0,20.25,,138.39,,118.38,,,,,,,,,,,,,,,,,,,220.66,147.0,,49.0,15.13,,,37.38,,51.44,44.28,53.12,,,,9.62,0.12,,,36.56,,,,,,,,,,,,,,47.84,,,97.19,,42.12,,,,,,36.81,,,,,,,,,,,,,,,,,,,,,,,56.5,,,,29.31,29.2,60.56,26.73,30.67,,,
2000-04-03,,,,26.63,,,,,41.62,,290.19,,,,,8.41,,1.92,,126.5,20.38,,138.39,,122.0,,,,,,,,,,,,,,,,,,,219.87,138.0,,51.0,14.96,,,38.5,,55.12,45.94,45.44,,,,9.94,0.12,,,38.0,,,,,,,,,,,,,,47.84,,,96.78,400.0,44.75,,,,,,37.41,,,,,,,,,,,,,,,,,,,,,,,61.19,,,,29.81,29.33,58.0,26.91,30.66,,,
2000-04-04,,,,28.03,,,,,41.0,,280.51,,,,,8.27,,1.9,,128.25,20.62,,145.14,,121.19,,,,,,,,,,,,,,,,,,,209.27,142.5,,50.5,14.96,,,38.53,,55.88,46.47,44.28,,,,10.0,0.13,,,39.75,,,,,,,,,,,,,,49.9,,,100.5,400.0,46.0,,,,,,38.5,,,,,,,,,,,,,,,,,,,,,,,60.0,,,,29.44,29.0,57.44,27.28,30.31,,,
2000-04-05,,,,27.64,,,,,39.38,,259.23,,,,,8.56,,1.95,,121.25,20.62,,140.08,,125.0,,,,,,,,,,,,,,,,,,,204.17,140.0,,50.5,14.48,,,38.56,,55.88,45.56,43.19,,,,10.09,0.13,,,38.62,,,,,,,,,,,,,,49.38,,,99.26,400.0,46.31,,,,,,37.94,,,,,,,,,,,,,,,,,,,,,,,58.25,,,,28.56,28.89,57.81,27.64,30.11,,,
2000-04-06,,,,28.22,,,,,39.69,,269.87,,,,,9.28,,1.9,,123.0,20.69,,140.08,,122.75,,,,,,,,,,,,,,,,,,,201.03,150.0,,51.0,14.96,,,37.0,,55.94,46.69,43.0,,,,10.12,0.13,,,38.38,,,,,,,,,,,,,,48.61,,,97.61,400.0,46.61,,,,,,38.81,,,,,,,,,,,,,,,,,,,,,,,61.12,,,,29.31,29.14,58.56,27.81,30.69,,,
2000-04-07,,,,27.45,,,,,40.0,,280.51,,,,,9.23,,1.91,,120.0,21.0,,136.28,,123.12,,,,,,,,,,,,,,,,,,,199.46,172.0,,53.0,14.96,,,37.0,,56.06,45.81,44.53,,,,10.22,0.14,,,38.81,,,,,,,,,,,,,,49.12,,,96.78,400.0,46.38,,,,,,37.81,,,,,,,,,,,,,,,,,,,,,,,61.5,,,,28.86,29.58,60.56,27.73,30.77,,,
2000-04-10,,,,27.2,,,,,38.5,,280.51,,,,,8.89,,1.92,,118.25,21.25,,137.13,,122.12,,,,,,,,,,,,,,,,,,,198.67,167.0,,56.0,14.64,,,36.38,,57.69,46.38,43.03,,,,10.28,0.14,,,39.81,,,,,,,,,,,,,,49.9,,,96.36,400.0,46.25,,,,,,36.38,,,,,,,,,,,,,,,,,,,,,,,63.56,,,,28.44,29.62,58.38,27.67,30.56,,,
2000-04-11,,,,27.14,,,,,38.0,,270.84,,,,,9.12,,1.92,,119.5,21.44,,136.28,,119.38,,,,,,,,,,,,,,,,,,,196.71,155.0,,56.0,14.96,,,37.69,,55.75,47.72,41.94,,,,10.09,0.12,,,39.81,,,,,,,,,,,,,,50.15,,,98.43,400.0,47.25,,,,,,37.31,,,,,,,,,,,,,,,,,,,,,,,63.38,,,,28.94,29.98,56.94,28.39,30.83,,,
2000-04-12,,,,27.26,,,,,37.5,,275.68,,,,,9.19,,1.92,,117.0,22.0,,135.02,,113.75,,,,,,,,,,,,,,,,,,,196.71,149.0,,57.0,14.96,,,36.31,,54.06,47.31,39.69,,,,10.31,0.12,,,40.38,,,,,,,,,,,,,,49.12,,,102.15,400.0,47.0,,,,,,37.41,,,,,,,,,,,,,,,,,,,,,,,62.44,,,,29.19,29.45,53.25,28.64,30.27,,,
2000-04-13,,,,26.63,,,,,38.0,,251.49,,,,,9.34,,1.92,,118.0,22.25,,135.44,,110.62,,,,,,,,,,,,,,,,,,,195.14,139.0,,53.0,14.96,,,34.12,,51.12,47.38,39.62,,,,10.28,0.13,,,39.62,,,,,,,,,,,,,,53.24,,,104.64,400.0,47.0,,,,,,37.41,,,,,,,,,,,,,,,,,,,,,,,60.06,,,,29.12,29.53,52.23,28.67,29.5,,,
2000-04-14,,,,26.0,,,,,36.56,,254.4,,,,,8.72,,1.92,,115.5,21.62,,130.38,,105.0,,,,,,,,,,,,,,,,,,,191.6,126.0,,49.5,14.96,,,33.56,,48.56,45.41,37.06,,,,10.47,0.13,,,37.94,,,,,,,,,,,,,,51.95,,,103.81,400.0,42.62,,,,,,36.34,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,28.5,27.59,49.5,27.62,27.72,,,
2000-04-17,,,,26.25,,,,,36.25,,261.17,,,,,8.0,,1.9,,111.0,22.0,,130.38,,111.88,,,,,,,,,,,,,,,,,,,186.5,116.0,,48.5,14.8,,,33.69,,48.25,44.94,37.94,,,,10.31,0.13,,,38.0,,,,,,,,,,,,,,49.9,,,102.15,400.0,41.88,,,,,,36.06,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,27.81,28.27,52.19,27.2,27.95,,,
2000-04-18,,,,26.57,,,,,40.0,,280.51,,,,,8.03,,1.89,,117.0,22.25,,132.06,,111.5,,,,,,,,,,,,,,,,,,,186.5,125.0,,50.0,14.64,,,32.5,,52.31,44.94,40.28,,,,10.38,0.13,,,39.56,,,,,,,,,,,,,,51.44,,,105.46,400.0,41.5,,,,,,36.78,,,,,,,,,,,,,,,,,,,,,,,53.88,,,,27.95,28.38,55.16,27.28,28.72,,,
2000-04-19,,,,26.5,,,,,39.38,,280.51,,,,,7.98,,1.9,,121.0,21.38,,135.02,,105.0,,,,,,,,,,,,,,,,,,,185.71,123.5,,48.5,14.31,,,33.06,,52.5,45.22,39.34,,,,10.47,0.13,,,41.31,,,,,,,,,,,,,,50.15,,,105.05,400.0,41.94,,,,,,35.81,,,,,,,,,,,,,,,,,,,,,,,54.94,,,,28.56,28.48,53.34,27.53,29.47,,,
2000-04-20,,,,26.95,,,,,38.75,,271.81,,,,,7.56,,1.88,,124.5,21.62,,134.17,,104.0,,,,,,,,,,,,,,,,,,,187.29,120.0,,49.0,14.96,,,35.81,,52.44,46.12,39.47,,,,10.5,0.13,,,41.5,,,,,,,,,,,,,,47.84,,,102.57,400.0,41.19,,,,,,35.38,,,,,,,,,,,,,,,,,,,,,,,57.69,,,,28.61,28.72,52.88,27.62,29.59,,,
2000-04-21,,,,35.42,,,,,38.75,,271.81,,,,,,,1.88,,124.5,,,134.17,,,,,,,,,,,,,,,,,,,,,187.29,120.0,,49.0,5.08,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,47.84,,,124.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-04-24,,,,35.42,,,,,38.75,,271.81,,,,,7.81,,1.88,,124.5,21.12,,134.17,,106.5,,,,,,,,,,,,,,,,,,,187.29,120.0,,49.0,5.08,,,39.0,,53.88,48.69,33.31,,,,10.62,0.13,,,43.5,,,,,,,,,,,,,,47.84,,,124.0,,42.25,,,,,,35.72,,,,,,,,,,,,,,,,,,,,,,,58.88,,,,28.92,28.75,51.25,28.38,29.17,,,
2000-04-25,,,,27.58,,,,,37.88,,275.68,,,,,7.98,,1.9,,123.75,21.5,,135.44,,112.5,,,,,,,,,,,,,,,,,,,187.29,128.0,,49.0,14.96,,,38.75,,53.0,46.91,34.69,,,,10.66,0.13,,,43.44,,,,,,,,,,,,,,48.1,,,106.7,400.0,44.94,,,,,,37.5,,,,,,,,,,,,,,,,,,,,,,,59.69,,,,28.97,30.25,54.22,29.22,29.91,,,
2000-04-26,,,,27.71,,,,,38.19,,282.45,,,,,7.78,,1.9,,122.0,21.62,,131.22,,110.5,,,,,,,,,,,,,,,,,,,188.07,135.0,,49.5,14.8,,,38.88,,53.0,44.47,34.0,,,,10.75,0.13,,,43.5,,,,,,,,,,,,,,49.12,,,107.12,400.0,44.0,,,,,,37.31,,,,,,,,,,,,,,,,,,,,,,,58.75,,,,29.34,29.8,53.19,29.16,30.22,,,
2000-04-27,,,,26.57,,,,,39.38,,266.01,,,,,8.09,,1.9,,121.5,22.38,,126.58,,110.62,,,,,,,,,,,,,,,,,,,188.07,132.0,,50.5,14.96,,,38.81,,54.88,43.72,34.91,,,,10.72,0.13,,,42.75,,,,,,,,,,,,,,48.87,,,107.53,400.0,43.25,,,,,,37.38,,,,,,,,,,,,,,,,,,,,,,,57.69,,,,29.75,29.83,54.84,28.5,30.03,,,
2000-04-28,,,,26.95,,,,,38.81,,276.64,,,,,8.06,,1.9,,121.25,22.25,,129.11,,111.5,,,,,,,,,,,,,,,,,,,189.25,135.0,,50.0,14.8,,,38.06,,51.94,43.31,34.88,,,,10.91,0.13,,,42.12,,,,,,,,,,,,,,51.44,,,110.43,400.0,43.81,,,,,,37.81,,,,,,,,,,,,,,,,,,,,,,,55.38,,,,28.88,29.62,55.0,28.48,30.31,,,
2000-05-01,,,,35.42,,,,,38.81,,276.64,,,,,7.69,,1.9,,121.25,23.25,,129.11,,112.0,,,,,,,,,,,,,,,,,,,189.25,135.0,,50.0,5.06,,,38.88,,52.25,43.47,36.72,,,,10.97,0.13,,,41.81,,,,,,,,,,,,,,51.44,,,133.5,,44.62,,,,,,38.53,,,,,,,,,,,,,,,,,,,,,,,57.94,,,,29.34,30.31,55.78,28.48,30.41,,,
2000-05-02,,,,27.14,,,,,38.94,,293.09,,,,,7.47,,1.95,,119.0,22.25,,132.49,,111.38,,,,,,,,,,,,,,,,,,,190.03,130.0,,52.0,14.8,,,39.19,,54.12,43.47,34.94,,,,10.94,0.13,,,42.94,,,,,,,,,,,,,,51.7,,,113.74,400.0,42.38,,,,,,37.66,,,,,,,,,,,,,,,,,,,,,,,57.62,,,,29.77,30.0,54.75,27.45,29.8,,,
2000-05-03,,,,26.88,,,,,38.75,,284.38,,,,,7.67,,1.92,,121.75,22.25,,133.33,,108.12,,,,,,,,,,,,,,,,,,,190.03,128.0,,54.0,14.64,,,37.31,,53.94,42.91,35.28,,,,10.69,0.13,,,42.69,,,,,,,,,,,,,,53.24,,,112.49,400.0,41.94,,,,,,35.78,,,,,,,,,,,,,,,,,,,,,,,53.44,,,,29.0,29.0,52.38,27.55,28.97,,,
2000-05-04,,,,26.88,,,,,39.12,,272.78,,,,,7.88,,1.91,,120.5,22.12,,135.86,,107.62,,,,,,,,,,,,,,,,,,,190.03,128.0,,54.0,14.8,,,35.75,,54.5,42.72,35.22,,,,10.78,0.13,,,43.0,,,,,,,,,,,,,,53.5,,,108.77,400.0,41.06,,,,,,36.88,,,,,,,,,,,,,,,,,,,,,,,51.0,,,,29.75,29.05,52.0,27.5,28.88,,,
2000-05-05,,,,26.06,,,,,37.81,,272.78,,,,,7.59,,1.94,,121.0,22.19,,134.17,,107.88,,,,,,,,,,,,,,,,,,,190.43,130.0,,54.5,14.8,,,35.69,,55.94,43.34,35.56,,,,10.97,0.13,,,44.62,,,,,,,,,,,,,,53.75,,,108.36,400.0,43.0,,,,,,36.91,,,,,,,,,,,,,,,,,,,,,,,51.31,,,,30.06,29.56,53.42,27.56,28.84,,,
2000-05-08,,,,26.38,,,,,36.38,,270.84,,,,,7.52,,1.92,,119.0,22.12,,133.75,,109.75,,,,,,,,,,,,,,,,,,,190.43,125.0,,51.5,14.8,,,35.81,,55.88,43.66,34.91,,,,10.88,0.13,,,46.12,,,,,,,,,,,,,,52.72,,,108.36,400.0,42.88,,,,,,37.19,,,,,,,,,,,,,,,,,,,,,,,52.38,,,,30.44,29.55,51.53,27.75,28.91,,,
2000-05-09,,,,26.25,,,,,36.38,,270.84,,,,,7.61,,1.92,,119.0,22.0,,133.75,,109.0,,,,,,,,,,,,,,,,,,,188.07,125.0,,51.5,13.83,,,37.0,,54.38,43.0,33.91,,,,11.0,0.13,,,44.62,,,,,,,,,,,,,,52.72,,,131.0,400.0,42.31,,,,,,37.19,,,,,,,,,,,,,,,,,,,,,,,53.0,,,,30.45,29.31,50.58,27.66,28.7,,,
2000-05-10,,,,25.87,,,,,36.88,,267.94,,,,,7.31,,1.92,,115.75,21.75,,136.28,,103.0,,,,,,,,,,,,,,,,,,,188.07,121.0,,52.0,14.64,,,38.62,,54.56,42.97,33.09,,,,11.12,0.13,,,43.39,,,,,,,,,,,,,,52.47,,,108.36,400.0,45.12,,,,,,38.09,,,,,,,,,,,,,,,,,,,,,,,56.69,,,,30.55,29.02,48.12,28.19,28.66,,,
2000-05-11,,,,26.0,,,,,36.25,,264.07,,,,,7.84,,1.95,,117.5,22.25,,137.97,,104.44,,,,,,,,,,,,,,,,,,,188.07,118.0,,52.0,14.64,,,38.19,,55.31,42.97,33.94,,,,11.25,0.13,,,42.7,,,,,,,,,,,,,,52.98,,,107.53,400.0,45.56,,,,,,38.19,,,,,,,,,,,,,,,,,,,,,,,56.0,,,,31.5,29.73,49.48,28.61,28.62,,,
2000-05-12,,,,25.36,,,,,36.25,,264.07,,,,,7.61,,1.97,,119.5,22.44,,137.97,,104.44,,,,,,,,,,,,,,,,,,,186.5,115.0,,51.0,14.8,,,37.56,,53.91,42.44,34.41,,,,11.44,0.13,,,43.09,,,,,,,,,,,,,,53.75,,,108.36,400.0,44.84,,,,,,38.41,,,,,,,,,,,,,,,,,,,,,,,56.81,,,,31.61,30.09,50.12,28.16,29.12,,,
2000-05-15,,,,25.81,,,,,36.25,,266.97,,,,,7.48,,1.94,,121.25,22.75,,132.49,,104.19,,,,,,,,,,,,,,,,,,,180.61,107.5,,50.0,14.96,,,38.19,,56.12,42.97,34.69,,,,11.47,0.13,,,44.0,,,,,,,,,,,,,,52.47,,,107.53,400.0,46.0,,,,,,38.28,,,,,,,,,,,,,,,,,,,,,,,57.0,,,,32.27,30.59,51.06,28.7,29.61,,,
2000-05-16,,,,27.07,,,,,37.0,,267.94,,,,,7.77,,1.94,,120.25,23.19,,134.17,,109.0,,,,,,,,,,,,,,,,,,,177.47,119.0,,49.0,14.8,,,39.19,,57.0,45.03,34.75,,,,11.47,0.13,,,44.5,,,,,,,,,,,,,,52.21,,,109.18,400.0,45.69,,,,,,37.94,,,,,,,,,,,,,,,,,,,,,,,58.0,,,,31.64,30.88,52.59,28.58,30.0,,,
2000-05-17,,,,27.64,,,,,35.12,,266.01,,,,,7.7,,1.94,,117.5,22.81,,135.02,,107.88,,,,,,,,,,,,,,,,,,,178.65,116.0,,52.0,14.8,,,39.06,,56.62,44.0,33.84,,,,11.28,0.13,,,45.0,,,,,,,,,,,,,,51.7,,,107.53,400.0,45.31,,,,,,37.44,,,,,,,,,,,,,,,,,,,,,,,56.38,,,,31.8,30.67,51.84,28.14,29.66,,,
2000-05-18,,,,26.95,,,,,35.12,,266.01,,,,,7.81,,1.94,,118.75,22.5,,139.24,,106.06,,,,,,,,,,,,,,,,,,,178.65,116.0,,52.0,14.8,,,38.62,,55.31,43.53,33.09,,,,11.28,0.13,,,45.19,,,,,,,,,,,,,,51.18,,,109.18,400.0,44.25,,,,,,38.56,,,,,,,,,,,,,,,,,,,,,,,57.94,,,,31.75,30.53,50.53,28.38,29.62,,,
2000-05-19,,,,26.38,,,,,36.25,,261.17,,,,,7.64,,2.04,,115.75,22.62,,136.28,,106.44,,,,,,,,,,,,,,,109.75,,,,178.65,110.0,,50.5,14.8,,,37.81,,52.88,42.25,32.53,,,,11.25,0.13,,,44.19,,,,,,,,,,,,,,52.72,,,110.01,400.0,42.69,,,,,,38.06,,,,,,,,,,,,,,,,,,,,,,,57.06,,,,31.81,29.69,48.56,27.84,28.84,,,
2000-05-22,,,,25.68,,,,,35.25,,261.17,,,,,7.78,,2.11,,113.0,22.56,,136.28,,109.25,,,,,,,,,,,,,,,106.0,,,,177.47,104.5,,51.5,14.96,,,38.88,,50.31,42.09,32.09,,,,11.44,0.13,,,43.94,,,,,,,,,,,,,,52.21,,,111.25,400.0,42.5,,,,,,38.19,,,,,,,,,,,,,,,,,,,,,,,57.38,,,,31.55,29.17,48.34,28.03,28.52,,,
2000-05-23,,,,25.62,,,,,33.88,,261.17,,,,,7.88,,2.1,,115.75,22.44,,135.86,,107.38,,,,,,,,,,,,,,,108.38,,,,177.47,101.5,,50.0,14.8,,,39.12,,47.88,42.06,31.59,,,,11.44,0.14,,,44.19,,,,,,,,,,,,,,51.44,,,109.18,400.0,41.81,,,,,,37.62,,,,,,,,,,,,,,,,,,,,,,,57.19,,,,31.42,29.05,46.0,27.52,28.28,,,
2000-05-24,,,,25.24,,,,,33.38,,260.2,,,,,8.0,,2.08,,110.0,22.81,,135.86,,109.62,,,,,,,,,,,,,,,107.25,,,,177.47,100.0,,49.0,14.96,,,38.75,,49.31,44.09,32.78,,,,11.72,0.14,,,44.25,,,,,,,,,,,,,,50.92,,,108.77,400.0,43.12,,,,,,36.66,,,,,,,,,,,,,,,,,,,,,,,56.88,,,,31.45,29.47,47.81,27.98,28.47,,,
2000-05-25,,,,25.3,,,,,34.88,,259.23,,,,,8.22,,2.11,,111.25,22.5,,139.66,,106.5,,,,,,,,,,,,,,,105.75,,,,178.65,100.5,,49.0,14.96,,,37.31,,50.06,42.47,30.75,,,,11.72,0.14,,,45.66,,,,,,,,,,,,,,51.44,,,110.84,400.0,42.06,,,,,,36.84,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,30.88,28.94,47.03,27.52,28.25,,,
2000-05-26,,,,25.36,,,,,34.38,,251.49,,,,,7.81,,2.1,,110.5,22.94,,133.75,,106.94,,,,,,,,,,,,,,,105.62,56.0,,,178.65,100.0,,49.0,14.64,,,37.75,,49.38,42.0,30.72,,,,12.03,0.14,,,45.12,,,,,,,,,,,,,,51.44,,,108.36,400.0,42.62,,,,,,36.38,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,30.89,28.78,47.19,28.06,28.03,,,
2000-05-29,,,,25.49,,,,,33.88,,251.49,,,,,,,2.1,,112.0,,,132.06,,,,,,,,,,,,,,,,,,,,,178.65,100.0,,49.5,14.96,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,50.92,,,110.84,400.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000-05-30,,,,25.55,,,,,34.25,,251.49,,,,,7.73,,2.1,,112.75,23.12,,129.53,,110.94,,,,,,,,,,,,,,,112.28,57.69,,,178.65,104.0,,49.0,14.96,,,36.56,,51.56,42.56,31.69,,,,11.81,0.13,,,44.19,,,,,,,,,,,,,,49.9,,,107.53,400.0,44.25,,,,,,37.75,,,,,,,,,,,,,,,,,,,,,,,53.38,,,,31.33,29.3,50.25,28.27,29.19,,,
2000-05-31,,,,25.36,,,,,34.5,,251.49,,,,,7.75,,2.1,,113.5,23.0,,128.27,,107.31,,,,,,,,,,,,,,,115.22,57.62,,,178.65,105.5,,49.0,14.8,,,35.81,,51.62,42.88,31.28,,,,11.81,0.14,,,44.5,,,,,,,,,,,,,,50.41,,,110.84,,43.69,,,,,,39.47,,,,,,,,,,,,,,,,,,,,,,,57.62,,,,32.27,29.5,49.28,28.42,29.5,,,
2000-06-01,,,,33.33,,,,,34.5,,251.49,,,,,7.72,,2.12,,113.5,22.5,,128.27,,106.0,,,,,,,,,,,,,,,117.97,59.31,,,178.65,105.5,,49.0,14.8,,,35.62,,50.5,42.44,32.28,,,,11.69,0.14,,,45.0,,,,,,,,,,,,,,50.41,,,134.0,400.0,44.0,,,,,,39.12,,,,,,,,,,,,,,,,,,,,,,,57.0,,,,31.97,29.73,51.5,28.62,29.31,,,
2000-06-02,,,,25.87,,,,,34.75,,241.82,,,,,7.73,,2.15,,116.5,22.75,,123.62,,108.81,,,,,,,,,,,,,,,124.75,60.56,,,178.65,119.0,,49.3,14.96,,,36.12,,49.12,42.16,33.16,,,,11.84,0.15,,,43.56,,,,,,,,,,,,,,50.67,,,106.7,400.0,45.0,,,,,,38.06,,,,,,,,,,,,,,,,,,,,,,,59.06,,,,30.88,29.95,53.84,28.53,30.03,,,
2000-06-05,,,,25.62,,,,,34.75,,246.66,,,,,7.86,,2.15,,119.5,22.69,,125.73,,112.81,,,,,,,,,,,,,,,126.12,61.5,,,180.22,115.0,,49.5,14.96,,,35.5,,49.75,42.53,33.44,,,,11.81,0.15,,,42.75,,,,,,,,,,,,,,51.44,,,105.88,400.0,44.31,,,,,,38.23,,,,,,,,,,,,,,,,,,,,,,,59.31,,,,30.44,29.91,54.0,27.88,29.94,,,
2000-06-06,,,,25.05,,,,,34.62,,243.76,,,,,7.63,,2.2,,118.0,22.69,,125.73,,112.38,,,,,,,,,,,,,,,124.47,62.31,,,181.4,110.0,,51.0,14.96,,,35.12,,50.31,41.16,34.81,,,,11.81,0.15,,,43.44,,,,,,,,,,,,,,50.92,,,104.64,400.0,45.31,,,,,,39.25,,,,,,,,,,,,,,,,,,,,,,,58.25,,,,31.62,29.69,53.25,28.53,29.69,,,
2000-06-07,,,,24.47,,,,,34.38,,246.66,,,,,7.64,,2.16,,117.5,22.94,,124.47,,121.0,,,,,,,,,,,,,,,125.97,62.12,,,182.18,108.0,,49.5,15.13,,,34.88,,48.38,40.88,35.25,,,,11.75,0.15,,,43.5,,,,,,,,,,,,,,51.18,,,107.12,400.0,46.38,,,,,,39.31,,,,,,,,,,,,,,,,,,,,,,,57.88,,,,31.22,29.55,54.25,28.64,29.61,,,
2000-06-08,,,,24.09,,,,,35.0,,250.53,,,,,7.59,,2.18,,118.75,23.0,,117.3,,119.75,,,,,,,,,,,,,,,125.72,62.44,,,188.07,112.0,,51.5,15.13,,,35.44,,47.25,40.88,34.41,,,,11.66,0.14,,,44.25,,,,,,,,,,,,,,50.67,,,106.7,400.0,47.0,,,,,,38.75,,,,,,,,,,,,,,,,,,,,,,,56.88,,,,31.38,29.08,54.0,28.81,29.38,,,
2000-06-09,,,,23.65,,,,,34.62,,243.76,,,,,7.52,,2.18,,117.75,23.06,,116.03,,119.69,,,,,,,,,,,,,,,127.25,62.47,,,193.57,114.0,,50.0,15.13,,,33.88,,48.5,40.97,34.41,,,,11.75,0.14,,,46.0,,,,,,,,,,,,,,49.38,,,107.12,400.0,48.12,,,,,,38.72,,,,,,,,,,,,,,,,,,,,,,,54.0,,,,31.17,29.19,54.12,29.17,29.81,,,
2000-06-12,,,,31.08,,,,,34.62,,243.76,,,,,7.48,,2.2,,117.75,22.94,,116.03,,118.84,,,,,,,,,,,,,,,124.5,62.0,,,195.53,114.0,,50.0,5.15,,,32.62,,48.28,40.98,33.44,,,,11.75,0.14,,,44.38,,,,,,,,,,,,,,49.38,,,129.5,400.0,46.81,,,,,,39.19,,,,,,,,,,,,,,,,,,,,,,,52.75,,,,31.88,29.22,53.0,29.05,29.53,,,
2000-06-13,,,,22.83,,,,,34.62,,236.99,,,,,7.28,,2.25,,112.5,23.44,,112.65,,119.31,,,,,,,,,,,,,,,125.5,63.06,,,197.1,105.5,,51.0,15.13,,,32.38,,49.16,40.94,33.94,,,,11.84,0.14,,,45.84,,,,,,,,,,,,,,48.87,,,103.81,400.0,48.0,,,,,,39.0,,,,,,,,,,,,,,,,,,,,,,,55.0,,,,31.88,29.34,54.12,29.67,29.12,,,
2000-06-14,,,,22.64,,,,,35.0,,232.15,,,,,7.23,,2.25,,112.75,24.94,,112.65,,116.0,,,,,,,,,,,,,,,124.0,63.19,,,197.1,103.0,,50.0,15.13,,,31.75,,50.41,42.09,35.25,,,,11.97,0.14,,,46.59,,,,,,,,,,,,,,49.38,,,103.81,400.0,50.0,,,,,,38.62,,,,,,,,,,,,,,,,,,,,,,,55.12,,,,31.83,29.28,53.12,29.55,29.62,,,
2000-06-15,,,,22.07,,,,,36.88,,233.6,,,,,7.12,,2.25,,112.5,24.75,,114.34,,116.81,,,,,,,,,,,,,,,125.72,62.47,,,200.24,98.5,,50.0,15.13,,,32.12,,50.56,43.22,36.19,,,,12.0,0.14,,,47.0,,,,,,,,,,,,,,48.87,,,104.22,400.0,48.69,,,,,,37.97,,,,,,,,,,,,,,,,,,,,,,,55.5,,,,31.38,29.56,54.19,29.39,30.47,,,
